unix,date,time,symbol,open,high,low,close,Volume USDC,Volume USDT,tradecount
1.61723E+12,31-03-21,23:00:00,USDC/USDT,0.9998,1.0001,0.9997,0.9998,6498891.17,6497629.05,2850
1.61723E+12,31-03-21,22:00:00,USDC/USDT,0.9998,0.9998,0.9995,0.9997,4194870.24,4193449.725,1850
1.61722E+12,31-03-21,21:00:00,USDC/USDT,0.9996,1.0001,0.9996,0.9998,6470044.94,6468708.787,2324
1.61722E+12,31-03-21,20:00:00,USDC/USDT,0.9997,1,0.9996,0.9996,6374477.72,6373207.755,2628
1.61722E+12,31-03-21,19:00:00,USDC/USDT,1,1.0004,0.9996,0.9997,7792930.66,7793060.195,2434
1.61721E+12,31-03-21,18:00:00,USDC/USDT,0.9996,1.0003,0.9996,1,4839972.43,4839308.207,2179
1.61721E+12,31-03-21,17:00:00,USDC/USDT,0.9998,0.9999,0.9996,0.9997,5235857.63,5234426.116,1968
1.61721E+12,31-03-21,16:00:00,USDC/USDT,1,1,0.9998,0.9998,3844338.81,3843778.046,1902
1.6172E+12,31-03-21,15:00:00,USDC/USDT,0.9999,1.0001,0.9994,0.9999,10045384.79,10042978.57,2384
1.6172E+12,31-03-21,14:00:00,USDC/USDT,1,1,0.9998,0.9999,6584790.66,6584257.276,1756
1.6172E+12,31-03-21,13:00:00,USDC/USDT,1,1.0001,0.9998,0.9999,4674231.25,4673992.106,1738
1.61719E+12,31-03-21,12:00:00,USDC/USDT,1,1.0001,0.9999,1,4454366.26,4454405.521,1550
1.61719E+12,31-03-21,11:00:00,USDC/USDT,0.9999,1.0001,0.9998,1,2613156.78,2613051.686,1280
1.61718E+12,31-03-21,10:00:00,USDC/USDT,0.9998,1.0004,0.9997,0.9999,4231992.94,4231759.748,1627
1.61718E+12,31-03-21,09:00:00,USDC/USDT,0.9996,1.0001,0.9995,0.9999,4184283.28,4183725.481,1602
1.61718E+12,31-03-21,08:00:00,USDC/USDT,0.9996,0.9997,0.9995,0.9996,4797419.81,4795239.459,2406
1.61717E+12,31-03-21,07:00:00,USDC/USDT,0.9997,1,0.9995,0.9996,6634353.26,6632136.87,2059
1.61717E+12,31-03-21,06:00:00,USDC/USDT,0.9998,0.9999,0.9995,0.9997,4331100.85,4329655.747,1751
1.61717E+12,31-03-21,05:00:00,USDC/USDT,0.9997,0.9999,0.9995,0.9998,3070897.39,3069687.708,1226
1.61716E+12,31-03-21,04:00:00,USDC/USDT,0.9997,1,0.9997,0.9997,1941225.74,1940967.122,1057
1.61716E+12,31-03-21,03:00:00,USDC/USDT,0.9998,0.9999,0.9995,0.9998,4365854.78,4364653.107,2110
1.61716E+12,31-03-21,02:00:00,USDC/USDT,0.9995,0.9999,0.9994,0.9998,12373379.63,12367887.5,2114
1.61715E+12,31-03-21,01:00:00,USDC/USDT,0.9996,0.9998,0.9995,0.9996,2927633.33,2926534.676,1311
1.61715E+12,31-03-21,00:00:00,USDC/USDT,0.9997,1,0.9995,0.9996,5743941.75,5742310.068,2924
1.61715E+12,30-03-21,23:00:00,USDC/USDT,0.9996,1,0.9996,0.9997,7962574.34,7960746.039,1656
1.61714E+12,30-03-21,22:00:00,USDC/USDT,0.9996,0.9998,0.9995,0.9997,5157571.28,5155574.993,1711
1.61714E+12,30-03-21,21:00:00,USDC/USDT,0.9997,1,0.9996,0.9996,3226536.78,3225687.661,1410
1.61713E+12,30-03-21,20:00:00,USDC/USDT,0.9997,0.9998,0.9996,0.9998,6878008.53,6875746.245,1904
1.61713E+12,30-03-21,19:00:00,USDC/USDT,0.9996,0.9997,0.9995,0.9996,5272106.44,5270124.85,2087
1.61713E+12,30-03-21,18:00:00,USDC/USDT,0.9998,1.0002,0.9996,0.9996,8886229.18,8884462.871,2342
1.61712E+12,30-03-21,17:00:00,USDC/USDT,0.9998,1,0.9995,0.9998,12613115.84,12609513.36,2281
1.61712E+12,30-03-21,16:00:00,USDC/USDT,0.9998,1,0.9997,0.9997,7024996.25,7024054.86,1968
1.61712E+12,30-03-21,15:00:00,USDC/USDT,0.9999,1,0.9996,0.9998,5352328.11,5351584.887,2055
1.61711E+12,30-03-21,14:00:00,USDC/USDT,0.9999,1,0.9997,0.9999,6224293.96,6223320.088,2229
1.61711E+12,30-03-21,13:00:00,USDC/USDT,1,1.0002,0.9997,0.9998,7876148.52,7875586.468,2658
1.61711E+12,30-03-21,12:00:00,USDC/USDT,1.0001,1.0002,0.9999,0.9999,6216972.4,6216972.655,1861
1.6171E+12,30-03-21,11:00:00,USDC/USDT,1.0003,1.0004,1,1,7178216.45,7179265.664,2454
1.6171E+12,30-03-21,10:00:00,USDC/USDT,1.0003,1.0004,1.0002,1.0002,5887920.31,5889575.819,2657
1.61709E+12,30-03-21,09:00:00,USDC/USDT,1,1.0004,1,1.0003,2757384.55,2757752.478,1432
1.61709E+12,30-03-21,08:00:00,USDC/USDT,1.0001,1.0002,1,1,3426672.79,3427060.283,1999
1.61709E+12,30-03-21,07:00:00,USDC/USDT,1.0003,1.0004,1.0001,1.0001,2417733.14,2418169.746,1203
1.61708E+12,30-03-21,06:00:00,USDC/USDT,1.0005,1.0005,1.0003,1.0004,3185069.64,3186326.522,984
1.61708E+12,30-03-21,05:00:00,USDC/USDT,1.0005,1.0006,1.0004,1.0005,1590524.47,1591341.004,1024
1.61708E+12,30-03-21,04:00:00,USDC/USDT,1.0005,1.0006,1.0005,1.0006,2701525.89,2703024.66,1398
1.61707E+12,30-03-21,03:00:00,USDC/USDT,1.0006,1.0006,1.0005,1.0006,4309737.82,4312133.907,1353
1.61707E+12,30-03-21,02:00:00,USDC/USDT,1.0005,1.0006,1.0004,1.0005,6880383.45,6883795.782,1824
1.61707E+12,30-03-21,01:00:00,USDC/USDT,1.0002,1.0006,1.0002,1.0005,10059611.74,10064357.49,2602
1.61706E+12,30-03-21,00:00:00,USDC/USDT,1.0001,1.0007,1,1.0003,3505698.74,3506802.61,1271
1.61706E+12,29-03-21,23:00:00,USDC/USDT,1.0002,1.0005,1,1.0002,3712823.43,3713876.565,1692
1.61706E+12,29-03-21,22:00:00,USDC/USDT,1.0002,1.0003,1.0001,1.0002,1971470.36,1971855.066,941
1.61705E+12,29-03-21,21:00:00,USDC/USDT,1.0002,1.0003,1.0001,1.0002,1985451.7,1985847.724,1038
1.61705E+12,29-03-21,20:00:00,USDC/USDT,1,1.0002,1,1.0002,4551820.52,4552475.973,1343
1.61704E+12,29-03-21,19:00:00,USDC/USDT,1,1.0003,1,1.0001,4141778.56,4142322.619,1538
1.61704E+12,29-03-21,18:00:00,USDC/USDT,1,1.0005,0.9999,1,7092761.01,7094040.562,2111
1.61704E+12,29-03-21,17:00:00,USDC/USDT,1.0003,1.0004,0.9998,1,15302900.56,15304304.32,2951
1.61703E+12,29-03-21,16:00:00,USDC/USDT,1,1.0004,0.9999,1.0003,15488317.41,15491057.61,3115
1.61703E+12,29-03-21,15:00:00,USDC/USDT,1,1.0003,0.9998,1,11623370.07,11623092.03,2383
1.61703E+12,29-03-21,14:00:00,USDC/USDT,1,1.0004,1,1,13418029.77,13419979.08,2491
1.61702E+12,29-03-21,13:00:00,USDC/USDT,1.0004,1.0005,1,1,11035999.84,11039220.44,2346
1.61702E+12,29-03-21,12:00:00,USDC/USDT,1.0003,1.0005,1.0001,1.0004,14275675.23,14279985.72,3158
1.61702E+12,29-03-21,11:00:00,USDC/USDT,1,1.0004,0.9999,1.0003,17521793.14,17524835.3,2839
1.61701E+12,29-03-21,10:00:00,USDC/USDT,0.9999,1.0001,0.9998,0.9999,7882637.04,7882399.427,2551
1.61701E+12,29-03-21,09:00:00,USDC/USDT,1.0001,1.0002,0.9999,1,9461232.86,9461467.499,2530
1.617E+12,29-03-21,08:00:00,USDC/USDT,1.0002,1.0002,0.9999,1.0002,4923993.58,4924499.784,2264
1.617E+12,29-03-21,07:00:00,USDC/USDT,1.0002,1.0003,0.9999,1.0002,5498662.83,5499345.724,1544
1.617E+12,29-03-21,06:00:00,USDC/USDT,1.0003,1.0004,1.0001,1.0002,3249412.89,3250227.788,1008
1.61699E+12,29-03-21,05:00:00,USDC/USDT,1.0002,1.0004,1.0002,1.0003,2207610.47,2208376.646,754
1.61699E+12,29-03-21,04:00:00,USDC/USDT,1.0003,1.0004,1.0002,1.0002,1375836.76,1376208.903,685
1.61699E+12,29-03-21,03:00:00,USDC/USDT,1.0003,1.0004,1.0003,1.0004,1274294.34,1274749.213,583
1.61698E+12,29-03-21,02:00:00,USDC/USDT,1.0003,1.0005,1.0003,1.0004,2464476.58,2465374.714,1006
1.61698E+12,29-03-21,01:00:00,USDC/USDT,1.0004,1.0005,1.0003,1.0004,2959430.12,2960571.491,1192
1.61698E+12,29-03-21,00:00:00,USDC/USDT,1.0003,1.0004,1.0002,1.0004,2149219.5,2149777.293,771
1.61697E+12,28-03-21,23:00:00,USDC/USDT,1.0002,1.0003,1.0002,1.0003,1232661.8,1232970.085,623
1.61697E+12,28-03-21,22:00:00,USDC/USDT,1.0003,1.0003,1.0002,1.0002,1791798.82,1792271.487,661
1.61697E+12,28-03-21,21:00:00,USDC/USDT,1.0003,1.0004,1.0001,1.0002,9985552.68,9988816.41,1990
1.61696E+12,28-03-21,20:00:00,USDC/USDT,1.0002,1.0004,1.0001,1.0002,8689398.92,8691662.488,1541
1.61696E+12,28-03-21,19:00:00,USDC/USDT,1.0001,1.0004,1.0001,1.0002,4841409.43,4842392.638,1706
1.61695E+12,28-03-21,18:00:00,USDC/USDT,1.0001,1.0002,1,1.0002,1378626.39,1378781.861,973
1.61695E+12,28-03-21,17:00:00,USDC/USDT,1.0001,1.0002,0.9999,1,2123252.68,2123344.397,1001
1.61695E+12,28-03-21,16:00:00,USDC/USDT,1.0002,1.0003,1.0001,1.0002,4789729.37,4790559.464,1589
1.61694E+12,28-03-21,15:00:00,USDC/USDT,1.0002,1.0002,1.0001,1.0002,2570748.22,2571151.086,1097
1.61694E+12,28-03-21,14:00:00,USDC/USDT,1.0001,1.0002,1,1.0001,1682399.33,1682569.935,885
1.61694E+12,28-03-21,13:00:00,USDC/USDT,1.0001,1.0002,0.9993,1.0001,4785943.34,4785564.585,1347
1.61693E+12,28-03-21,12:00:00,USDC/USDT,0.9999,1.0002,0.9999,1.0001,2108920.86,2109046.344,1162
1.61693E+12,28-03-21,11:00:00,USDC/USDT,0.9999,1,0.9999,0.9999,1473133.54,1473066.282,617
1.61693E+12,28-03-21,10:00:00,USDC/USDT,1,1.0001,0.9999,0.9999,1907829.06,1907811.769,986
1.61692E+12,28-03-21,09:00:00,USDC/USDT,1,1,0.9999,1,2398277.79,2398171.785,1229
1.61692E+12,28-03-21,08:00:00,USDC/USDT,1,1,0.9999,1,2203599.86,2203530.132,972
1.61691E+12,28-03-21,07:00:00,USDC/USDT,1,1,0.9999,1,2123731.14,2123637.701,752
1.61691E+12,28-03-21,06:00:00,USDC/USDT,1,1.0002,0.9999,1,1905305.09,1905362.168,893
1.61691E+12,28-03-21,05:00:00,USDC/USDT,0.9999,1.0003,0.9999,1,2355452.38,2355394.448,848
1.6169E+12,28-03-21,04:00:00,USDC/USDT,0.9999,1,0.9998,0.9999,2215643.61,2215429.416,1087
1.6169E+12,28-03-21,03:00:00,USDC/USDT,0.9998,1,0.9998,0.9998,3300808.26,3300460.073,861
1.6169E+12,28-03-21,02:00:00,USDC/USDT,0.9998,1,0.9997,0.9999,2871931.38,2871504.398,1841
1.61689E+12,28-03-21,01:00:00,USDC/USDT,0.9998,0.9999,0.9997,0.9998,2608638.38,2608128.633,2431
1.61689E+12,28-03-21,00:00:00,USDC/USDT,0.9998,0.9999,0.9997,0.9998,3247637.61,3247056.244,1953
1.61689E+12,27-03-21,23:00:00,USDC/USDT,0.9999,1,0.9997,0.9997,2153986.97,2153636.077,1838
1.61688E+12,27-03-21,22:00:00,USDC/USDT,1,1,0.9998,0.9999,2329620.05,2329353.377,1126
1.61688E+12,27-03-21,21:00:00,USDC/USDT,0.9997,1,0.9996,1,2779526.46,2778895.266,2831
1.61688E+12,27-03-21,20:00:00,USDC/USDT,0.9997,0.9998,0.9996,0.9997,2426887.43,2426204.84,2034
1.61687E+12,27-03-21,19:00:00,USDC/USDT,0.9998,0.9998,0.9996,0.9996,2093886.45,2093255.478,2730
1.61687E+12,27-03-21,18:00:00,USDC/USDT,0.9998,1,0.9997,0.9998,5310328.22,5309486.625,2502
1.61686E+12,27-03-21,17:00:00,USDC/USDT,0.9997,1,0.9996,0.9998,6122988.16,6121932.215,4731
1.61686E+12,27-03-21,16:00:00,USDC/USDT,0.9997,1.0002,0.9997,0.9997,6513790.19,6513076.133,3423
1.61686E+12,27-03-21,15:00:00,USDC/USDT,0.9998,0.9999,0.9994,0.9996,5695816.19,5694385.834,4228
1.61685E+12,27-03-21,14:00:00,USDC/USDT,0.9999,1,0.9998,0.9998,1762665.14,1762431.14,815
1.61685E+12,27-03-21,13:00:00,USDC/USDT,1,1.0001,0.9998,0.9999,3037449.12,3037297.252,1182
1.61685E+12,27-03-21,12:00:00,USDC/USDT,0.9998,1.0001,0.9997,1.0001,4448000.78,4447650.897,1721
1.61684E+12,27-03-21,11:00:00,USDC/USDT,0.9998,0.9999,0.9997,0.9998,2384270.76,2383786.757,1098
1.61684E+12,27-03-21,10:00:00,USDC/USDT,0.9997,0.9999,0.9997,0.9997,1248758.76,1248514.498,813
1.61684E+12,27-03-21,09:00:00,USDC/USDT,0.9996,0.9998,0.9996,0.9998,2006677.55,2006037.101,1725
1.61683E+12,27-03-21,08:00:00,USDC/USDT,0.9996,0.9997,0.9995,0.9997,2730872.15,2729834.27,1107
1.61683E+12,27-03-21,07:00:00,USDC/USDT,0.9996,0.9997,0.9995,0.9996,1709254.73,1708569.737,915
1.61682E+12,27-03-21,06:00:00,USDC/USDT,0.9996,0.9996,0.9994,0.9996,2609591.37,2608382.119,1132
1.61682E+12,27-03-21,05:00:00,USDC/USDT,0.9997,0.9998,0.9995,0.9995,2694561.73,2693390.472,852
1.61682E+12,27-03-21,04:00:00,USDC/USDT,0.9995,0.9998,0.9994,0.9997,3169677.31,3168230.254,2782
1.61681E+12,27-03-21,03:00:00,USDC/USDT,0.9994,0.9997,0.9993,0.9995,4238220.88,4236202.384,1158
1.61681E+12,27-03-21,02:00:00,USDC/USDT,0.9995,0.9996,0.9993,0.9994,2564375.35,2562989.018,813
1.61681E+12,27-03-21,01:00:00,USDC/USDT,0.9993,0.9999,0.9993,0.9994,4829837.73,4827184.831,1064
1.6168E+12,27-03-21,00:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9993,7651628.93,7646673.277,2413
1.6168E+12,26-03-21,23:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9994,4134281.04,4131746.759,1619
1.6168E+12,26-03-21,22:00:00,USDC/USDT,0.9994,0.9997,0.9993,0.9994,8774911.38,8770257.148,3516
1.61679E+12,26-03-21,21:00:00,USDC/USDT,0.9996,0.9998,0.9993,0.9994,7415850.59,7412321.591,2915
1.61679E+12,26-03-21,20:00:00,USDC/USDT,0.9994,1,0.9993,0.9996,6458961.48,6456153.786,2518
1.61679E+12,26-03-21,19:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9994,6840966.71,6836892.781,2140
1.61678E+12,26-03-21,18:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9994,7219318.15,7215030.047,2220
1.61678E+12,26-03-21,17:00:00,USDC/USDT,0.9996,0.9999,0.9992,0.9994,8015374.81,8011447.922,2345
1.61677E+12,26-03-21,16:00:00,USDC/USDT,0.9999,0.9999,0.9991,0.9996,11680822.08,11675000.19,2765
1.61677E+12,26-03-21,15:00:00,USDC/USDT,0.9996,0.9999,0.9995,0.9999,4484431.18,4482721.704,1720
1.61677E+12,26-03-21,14:00:00,USDC/USDT,0.9996,0.9998,0.9994,0.9996,10489534.65,10484935.92,3453
1.61676E+12,26-03-21,13:00:00,USDC/USDT,0.9999,0.9999,0.9995,0.9996,5551495.23,5550233.115,2692
1.61676E+12,26-03-21,12:00:00,USDC/USDT,0.9998,1.0001,0.9997,1,3460099.16,3459781.192,2304
1.61676E+12,26-03-21,11:00:00,USDC/USDT,0.9996,0.9998,0.9995,0.9998,5299188.2,5297375.464,3496
1.61675E+12,26-03-21,10:00:00,USDC/USDT,0.9997,0.9998,0.9995,0.9996,5592185.22,5590052.352,2839
1.61675E+12,26-03-21,09:00:00,USDC/USDT,0.9997,0.9999,0.9995,0.9997,6690579.79,6688518.194,1667
1.61675E+12,26-03-21,08:00:00,USDC/USDT,0.9997,1,0.9994,0.9997,10014637.11,10010847.56,2671
1.61674E+12,26-03-21,07:00:00,USDC/USDT,0.9997,1.0001,0.9996,0.9996,7380283.79,7379957.635,2312
1.61674E+12,26-03-21,06:00:00,USDC/USDT,0.9998,0.9998,0.9996,0.9997,3824014.96,3822680.818,1435
1.61673E+12,26-03-21,05:00:00,USDC/USDT,0.9998,0.9998,0.9996,0.9998,4304380.46,4303103.249,2738
1.61673E+12,26-03-21,04:00:00,USDC/USDT,0.9999,1.0001,0.9997,0.9998,7708345.68,7707929.513,1963
1.61673E+12,26-03-21,03:00:00,USDC/USDT,1,1.0001,0.9996,0.9998,6157649.51,6157165.424,1422
1.61672E+12,26-03-21,02:00:00,USDC/USDT,0.9996,1,0.9995,1,4637189.01,4636078.305,1825
1.61672E+12,26-03-21,01:00:00,USDC/USDT,0.9998,0.9998,0.9996,0.9996,5000873.07,4999343.234,2535
1.61672E+12,26-03-21,00:00:00,USDC/USDT,0.9998,0.9998,0.9997,0.9997,4554481.46,4553276.051,1364
1.61671E+12,25-03-21,23:00:00,USDC/USDT,0.9998,0.9998,0.9996,0.9997,4378067.54,4376861.045,1119
1.61671E+12,25-03-21,22:00:00,USDC/USDT,0.9998,0.9999,0.9996,0.9998,6511961.92,6510360.865,1857
1.61671E+12,25-03-21,21:00:00,USDC/USDT,0.9998,0.9998,0.9997,0.9998,3813349.41,3812349.656,1243
1.6167E+12,25-03-21,20:00:00,USDC/USDT,1,1.0001,0.9997,0.9998,3793606.37,3793120.796,1236
1.6167E+12,25-03-21,19:00:00,USDC/USDT,1,1.0004,0.9998,1,6892316.41,6892448.19,1932
1.6167E+12,25-03-21,18:00:00,USDC/USDT,1.0001,1.0002,0.9998,0.9999,6063638.44,6063478.542,2709
1.61669E+12,25-03-21,17:00:00,USDC/USDT,0.9998,1.0002,0.9997,1.0001,4407875.38,4407504.467,2781
1.61669E+12,25-03-21,16:00:00,USDC/USDT,1.0001,1.0002,0.9996,0.9998,9447210.07,9446103.341,3585
1.61668E+12,25-03-21,15:00:00,USDC/USDT,1.0001,1.0004,0.9991,1.0001,6956286.58,6956579.69,2242
1.61668E+12,25-03-21,14:00:00,USDC/USDT,1,1.0002,0.9998,1.0002,7237502.82,7237321.029,2295
1.61668E+12,25-03-21,13:00:00,USDC/USDT,1.0003,1.0011,0.9999,1,10559125.79,10564465.18,2963
1.61667E+12,25-03-21,12:00:00,USDC/USDT,1.0001,1.001,1,1.0003,14567475.19,14573796.46,4025
1.61667E+12,25-03-21,11:00:00,USDC/USDT,1,1.0001,0.9996,1,6773087.47,6771822.275,2018
1.61667E+12,25-03-21,10:00:00,USDC/USDT,1,1.0001,0.9998,1,3693958.79,3693711.019,2266
1.61666E+12,25-03-21,09:00:00,USDC/USDT,1.0001,1.0002,1.0001,1.0001,1908103.69,1908385.545,1068
1.61666E+12,25-03-21,08:00:00,USDC/USDT,1.0001,1.0002,1.0001,1.0001,1968492.93,1968766.774,1014
1.61666E+12,25-03-21,07:00:00,USDC/USDT,1.0001,1.0002,0.9999,1.0002,4353045.42,4353328.377,1277
1.61665E+12,25-03-21,06:00:00,USDC/USDT,1.0002,1.0003,0.9998,1.0001,2878140.86,2878046.385,1522
1.61665E+12,25-03-21,05:00:00,USDC/USDT,1.0003,1.0005,1.0001,1.0002,10572327.2,10575483.47,2959
1.61664E+12,25-03-21,04:00:00,USDC/USDT,1.0004,1.0007,1.0001,1.0003,9117000.41,9120476.845,3167
1.61664E+12,25-03-21,03:00:00,USDC/USDT,1,1.0005,0.9997,1.0004,6574697.36,6576034.608,1449
1.61664E+12,25-03-21,02:00:00,USDC/USDT,1.0001,1.0005,0.9993,0.9999,17758700.22,17760715.49,2667
1.61663E+12,25-03-21,01:00:00,USDC/USDT,1.0005,1.0005,1,1.0002,5221168.64,5222562.239,1919
1.61663E+12,25-03-21,00:00:00,USDC/USDT,1.0002,1.0007,1.0002,1.0004,3210027.82,3211573.436,1733
1.61663E+12,24-03-21,23:00:00,USDC/USDT,1.0001,1.0004,1,1.0002,3748944.27,3749827.692,1718
1.61662E+12,24-03-21,22:00:00,USDC/USDT,1.0007,1.0007,0.9998,1.0002,11408095.66,11410536.41,3924
1.61662E+12,24-03-21,21:00:00,USDC/USDT,1.0006,1.001,0.9998,1.0007,11431967.16,11434982.17,2733
1.61662E+12,24-03-21,20:00:00,USDC/USDT,1.0006,1.001,1.0001,1.0006,17696195.49,17707680,4117
1.61661E+12,24-03-21,19:00:00,USDC/USDT,1.0005,1.0007,0.9998,1.0006,24719742.59,24731630.77,4980
1.61661E+12,24-03-21,18:00:00,USDC/USDT,1.0004,1.0007,1.0003,1.0004,6714461.47,6717460.482,2397
1.61661E+12,24-03-21,17:00:00,USDC/USDT,1.0004,1.0005,1.0003,1.0003,6814564.8,6817276.379,2009
1.6166E+12,24-03-21,16:00:00,USDC/USDT,1.0004,1.0005,1.0002,1.0004,6266496.65,6268720.754,2325
1.6166E+12,24-03-21,15:00:00,USDC/USDT,1.0002,1.0004,1.0001,1.0003,5119460.07,5120720.297,2138
1.61659E+12,24-03-21,14:00:00,USDC/USDT,0.9999,1.0002,0.9999,1.0001,2930994.72,2931070.851,1673
1.61659E+12,24-03-21,13:00:00,USDC/USDT,0.9999,1.0004,0.9997,1,6039060.31,6038456.673,2377
1.61659E+12,24-03-21,12:00:00,USDC/USDT,1,1.0002,0.9999,1,6888108.41,6888196.324,2506
1.61658E+12,24-03-21,11:00:00,USDC/USDT,1.0002,1.0003,0.9999,1,3976667.01,3976839.03,1698
1.61658E+12,24-03-21,10:00:00,USDC/USDT,1.0002,1.0005,1,1.0003,11046748.68,11049397.58,2535
1.61658E+12,24-03-21,09:00:00,USDC/USDT,1.0001,1.0003,0.9998,1.0002,10175192.19,10175728.66,2499
1.61657E+12,24-03-21,08:00:00,USDC/USDT,1.0002,1.0004,0.9998,1,8782734.47,8783863.404,2600
1.61657E+12,24-03-21,07:00:00,USDC/USDT,1.0002,1.0003,1,1.0002,6378734.94,6379638.953,1703
1.61657E+12,24-03-21,06:00:00,USDC/USDT,1.0001,1.001,1,1.0002,4299088.89,4300058.374,1918
1.61656E+12,24-03-21,05:00:00,USDC/USDT,1,1.0004,1,1,2417420.72,2417981.76,1191
1.61656E+12,24-03-21,04:00:00,USDC/USDT,1.0002,1.0004,0.9996,1,5170992.07,5172072.028,1369
1.61655E+12,24-03-21,03:00:00,USDC/USDT,1.0003,1.0005,1.0002,1.0003,4843428.26,4844883.315,1429
1.61655E+12,24-03-21,02:00:00,USDC/USDT,1.0002,1.0004,0.9996,1.0003,5104810.58,5105980.925,1712
1.61655E+12,24-03-21,01:00:00,USDC/USDT,1,1.0005,1,1.0002,6001455.23,6002885.029,1282
1.61654E+12,24-03-21,00:00:00,USDC/USDT,0.9999,1.0004,0.9997,1,11366550.14,11367657.45,2920
1.61654E+12,23-03-21,23:00:00,USDC/USDT,0.9999,1,0.9997,0.9998,3223876.4,3223390.659,2067
1.61654E+12,23-03-21,22:00:00,USDC/USDT,1,1.0001,0.9999,0.9999,2368913.29,2368987.415,1006
1.61653E+12,23-03-21,21:00:00,USDC/USDT,0.9999,1.0001,0.9998,1.0001,2985677.79,2985655.581,1253
1.61653E+12,23-03-21,20:00:00,USDC/USDT,1,1.0001,0.9997,0.9999,3160354.61,3160219.275,1271
1.61653E+12,23-03-21,19:00:00,USDC/USDT,0.9997,1,0.9997,0.9999,2772006.79,2771686.542,1086
1.61652E+12,23-03-21,18:00:00,USDC/USDT,0.9997,0.9999,0.9991,0.9997,5782562.37,5780107.773,2095
1.61652E+12,23-03-21,17:00:00,USDC/USDT,1,1,0.9992,0.9997,14677013.53,14671395.14,2958
1.61652E+12,23-03-21,16:00:00,USDC/USDT,0.9999,1.0001,0.9997,0.9999,4330923.34,4330478.978,1406
1.61651E+12,23-03-21,15:00:00,USDC/USDT,1,1,0.9995,0.9998,3618886.5,3618275.213,1345
1.61651E+12,23-03-21,14:00:00,USDC/USDT,0.9998,1,0.9996,1,4451864.11,4450941.431,1311
1.6165E+12,23-03-21,13:00:00,USDC/USDT,0.9998,1,0.9996,0.9998,3184114.5,3183548.583,1385
1.6165E+12,23-03-21,12:00:00,USDC/USDT,0.9999,1.0001,0.9997,0.9999,6612757.02,6612142.259,1361
1.6165E+12,23-03-21,11:00:00,USDC/USDT,0.9999,1.0001,0.9997,0.9999,4044924.7,4044883.377,1376
1.61649E+12,23-03-21,10:00:00,USDC/USDT,1,1.0001,0.9998,0.9999,2894475.57,2894297.813,1124
1.61649E+12,23-03-21,09:00:00,USDC/USDT,0.9999,1.0001,0.9998,1,2330493.13,2330299.925,1068
1.61649E+12,23-03-21,08:00:00,USDC/USDT,0.9999,1,0.9998,0.9999,4168998.33,4168672.479,1156
